symbol,trade_date,entry_time,or_high,or_low,or_range_pct,entry,sl,tp,quantity,position_value,risk_amount,exit_time,exit_price,exit_reason,pnl_rupees,r_multiple,gap_pct
DIVISLAB,2026-06-16,2026-06-16 11:15:00,6647.5,6589.5,0.88,6647.5,6589.5,6734.5,15,99712.5,870.0,2026-06-16 15:15:00,6715.5,EOD_EXIT,1020.0,1.17,0.17
DIVISLAB,2026-06-18,2026-06-18 13:15:00,6675.5,6640.5,0.53,6675.5,6640.5,6728.0,14,93457.0,490.0,2026-06-18 14:15:00,6728.0,TP_HIT,735.0,1.5,-0.03
DIVISLAB,2026-06-22,2026-06-22 14:15:00,6758.0,6714.0,0.66,6758.0,6714.0,6824.0,14,94612.0,616.0,2026-06-22 15:15:00,6792.0,EOD_EXIT,476.0,0.77,0.18
DIVISLAB,2026-06-30,2026-06-30 11:15:00,6580.0,6540.5,0.6,6580.0,6540.5,6639.25,15,98700.0,592.5,2026-06-30 14:15:00,6639.25,TP_HIT,888.75,1.5,0.05
DIVISLAB,2026-07-02,2026-07-02 12:15:00,6619.0,6545.0,1.13,6619.0,6545.0,6730.0,15,99285.0,1110.0,2026-07-02 15:15:00,6685.5,EOD_EXIT,997.5,0.9,0.83
DIXON,2026-06-30,2026-06-30 11:15:00,11965.0,11830.0,1.14,11965.0,11830.0,12167.5,8,95720.0,1080.0,2026-06-30 15:15:00,11920.0,EOD_EXIT,-360.0,-0.33,0.75
LALPATHLAB,2026-05-06,2026-05-06 12:15:00,1579.0,1537.2,2.72,1579.0,1537.2,1641.7,59,93161.0,2466.2,2026-05-06 15:15:00,1577.2,EOD_EXIT,-106.2,-0.04,0.08
LALPATHLAB,2026-05-14,2026-05-14 14:15:00,1603.0,1578.5,1.55,1603.0,1578.5,1639.75,62,99386.0,1519.0,2026-05-14 15:15:00,1600.0,EOD_EXIT,-186.0,-0.12,0.81
LALPATHLAB,2026-05-15,2026-05-15 10:15:00,1625.0,1581.7,2.74,1625.0,1581.7,1689.95,57,92625.0,2468.1,2026-05-15 15:15:00,1611.6,EOD_EXIT,-763.8,-0.31,0.97
LALPATHLAB,2026-05-26,2026-05-26 13:15:00,1626.0,1601.0,1.56,1626.0,1601.0,1663.5,61,99186.0,1525.0,2026-05-26 14:15:00,1601.0,SL_HIT,-1525.0,-1.0,-0.86
LALPATHLAB,2026-06-08,2026-06-08 11:15:00,1538.9,1500.1,2.59,1538.9,1500.1,1597.1,64,98489.6,2483.2,2026-06-08 15:15:00,1547.7,EOD_EXIT,563.2,0.23,-1.74
LALPATHLAB,2026-06-09,2026-06-09 14:15:00,1561.8,1543.0,1.22,1561.8,1543.0,1590.0,64,99955.2,1203.2,2026-06-09 15:15:00,1576.6,EOD_EXIT,947.2,0.79,0.59
DRREDDY,2026-05-06,2026-05-06 11:15:00,1285.3,1277.1,0.64,1285.3,1277.1,1297.6,77,98968.1,631.4,2026-05-06 12:15:00,1297.6,TP_HIT,947.1,1.5,0.85
DRREDDY,2026-05-12,2026-05-12 10:15:00,1284.3,1266.1,1.44,1284.3,1266.1,1311.6,77,98891.1,1401.4,2026-05-12 15:15:00,1269.5,EOD_EXIT,-1139.6,-0.81,-0.08
DRREDDY,2026-05-25,2026-05-25 14:15:00,1323.7,1310.5,1.01,1323.7,1310.5,1343.5,75,99277.5,990.0,2026-05-25 15:15:00,1332.4,EOD_EXIT,652.5,0.66,0.98
DRREDDY,2026-06-22,2026-06-22 12:15:00,1283.9,1271.2,1.0,1283.9,1271.2,1302.95,77,98860.3,977.9,2026-06-22 13:15:00,1302.95,TP_HIT,1466.85,1.5,0.47
DRREDDY,2026-07-03,2026-07-03 12:15:00,1376.0,1350.3,1.9,1376.0,1350.3,1414.55,72,99072.0,1850.4,2026-07-03 15:15:00,1374.5,EOD_EXIT,-108.0,-0.06,0.77
EIHOTEL,2026-05-06,2026-05-06 13:15:00,330.85,326.3,1.39,330.85,326.3,337.68,302,99916.7,1374.1,2026-05-06 15:15:00,333.7,EOD_EXIT,860.7,0.63,0.5
EIHOTEL,2026-07-03,2026-07-03 13:15:00,328.0,324.95,0.94,328.0,324.95,332.58,304,99712.0,927.2,2026-07-03 15:15:00,329.45,EOD_EXIT,440.8,0.48,-0.21
EICHERMOT,2026-06-02,2026-06-02 12:15:00,7079.5,7019.0,0.86,7079.5,7019.0,7170.25,14,99113.0,847.0,2026-06-02 15:15:00,7139.5,EOD_EXIT,840.0,0.99,-0.44
EICHERMOT,2026-06-03,2026-06-03 14:15:00,7155.0,7055.5,1.41,7155.0,7055.5,7304.25,13,93015.0,1293.5,2026-06-03 15:15:00,7114.0,EOD_EXIT,-533.0,-0.41,-0.03
EICHERMOT,2026-06-09,2026-06-09 12:15:00,7144.5,7050.0,1.34,7144.5,7050.0,7286.25,13,92878.5,1228.5,2026-06-09 15:15:00,7200.0,EOD_EXIT,721.5,0.59,1.24
EICHERMOT,2026-06-23,2026-06-23 14:15:00,7668.0,7626.5,0.54,7668.0,7626.5,7730.25,13,99684.0,539.5,2026-06-23 15:15:00,7572.5,EOD_EXIT,-1241.5,-2.3,-0.12
ELECON,2026-06-05,2026-06-05 10:15:00,515.3,506.65,1.71,515.3,506.65,528.27,194,99968.2,1678.1,2026-06-05 13:15:00,528.27,TP_HIT,2516.18,1.5,0.93
ELECON,2026-06-15,2026-06-15 14:15:00,547.4,532.9,2.72,547.4,532.9,569.15,172,94152.8,2494.0,2026-06-15 15:15:00,559.35,EOD_EXIT,2055.4,0.82,1.05
ELECON,2026-06-30,2026-06-30 10:15:00,527.7,523.0,0.9,527.7,523.0,534.75,189,99735.3,888.3,2026-06-30 12:15:00,534.75,TP_HIT,1332.45,1.5,0.49
ELGIEQUIP,2026-05-18,2026-05-18 12:15:00,521.65,508.0,2.69,521.65,508.0,542.12,183,95461.95,2497.95,2026-05-18 15:15:00,533.5,EOD_EXIT,2168.55,0.87,-0.51
ELGIEQUIP,2026-05-19,2026-05-19 10:15:00,535.5,529.05,1.22,535.5,529.05,545.18,186,99603.0,1199.7,2026-05-19 15:15:00,541.4,EOD_EXIT,1097.4,0.91,0.0
ELGIEQUIP,2026-05-20,2026-05-20 10:15:00,538.2,529.05,1.73,538.2,529.05,551.93,185,99567.0,1692.75,2026-05-20 11:15:00,551.93,TP_HIT,2540.05,1.5,-0.82
ELGIEQUIP,2026-05-25,2026-05-25 13:15:00,567.35,561.0,1.13,567.35,561.0,576.88,176,99853.6,1117.6,2026-05-25 15:15:00,568.35,EOD_EXIT,176.0,0.16,0.39
ELGIEQUIP,2026-05-27,2026-05-27 10:15:00,580.0,563.6,2.91,580.0,563.6,604.6,152,88160.0,2492.8,2026-05-27 13:15:00,563.6,SL_HIT,-2492.8,-1.0,0.96
ELGIEQUIP,2026-06-03,2026-06-03 11:15:00,592.05,580.35,2.02,592.05,580.35,609.6,168,99464.4,1965.6,2026-06-03 15:15:00,602.4,EOD_EXIT,1738.8,0.88,0.28
ELGIEQUIP,2026-06-19,2026-06-19 14:15:00,610.45,600.0,1.74,610.45,600.0,626.13,163,99503.35,1703.35,2026-06-19 15:15:00,613.95,EOD_EXIT,570.5,0.33,0.32
EMCURE,2026-05-13,2026-05-13 11:15:00,1683.2,1659.9,1.4,1683.2,1659.9,1718.15,59,99308.8,1374.7,2026-05-13 14:15:00,1659.9,SL_HIT,-1374.7,-1.0,0.14
EMCURE,2026-05-15,2026-05-15 12:15:00,1684.0,1659.9,1.45,1684.0,1659.9,1720.15,59,99356.0,1421.9,2026-05-15 15:15:00,1706.8,EOD_EXIT,1345.2,0.95,0.0
EMCURE,2026-06-03,2026-06-03 11:15:00,1718.0,1693.9,1.42,1718.0,1693.9,1754.15,58,99644.0,1397.8,2026-06-03 12:15:00,1693.9,SL_HIT,-1397.8,-1.0,0.8
EMCURE,2026-06-22,2026-06-22 12:15:00,1789.0,1758.9,1.71,1789.0,1758.9,1834.15,55,98395.0,1655.5,2026-06-22 15:15:00,1791.0,EOD_EXIT,110.0,0.07,0.23
EMMVEE,2026-05-08,2026-05-08 13:15:00,269.7,262.7,2.66,269.7,262.7,280.2,357,96282.9,2499.0,2026-05-08 15:15:00,267.15,EOD_EXIT,-910.35,-0.36,-0.43
EMMVEE,2026-06-24,2026-06-24 14:15:00,333.2,325.0,2.52,333.2,325.0,345.5,300,99960.0,2460.0,2026-06-24 15:15:00,337.85,EOD_EXIT,1395.0,0.57,-0.03
EMMVEE,2026-07-01,2026-07-01 14:15:00,348.0,339.5,2.5,348.0,339.5,360.75,287,99876.0,2439.5,2026-07-01 15:15:00,352.35,EOD_EXIT,1248.45,0.51,0.82
ENDURANCE,2026-05-11,2026-05-11 11:15:00,2576.9,2506.0,2.83,2576.9,2506.0,2683.25,35,90191.5,2481.5,2026-05-11 12:15:00,2683.25,TP_HIT,3722.25,1.5,0.24
ENDURANCE,2026-05-14,2026-05-14 14:15:00,2566.7,2512.0,2.18,2566.7,2512.0,2648.75,38,97534.6,2078.6,2026-05-14 15:15:00,2610.2,EOD_EXIT,1653.0,0.8,0.21
ENDURANCE,2026-05-19,2026-05-19 14:15:00,2535.5,2501.0,1.38,2535.5,2501.0,2587.25,39,98884.5,1345.5,2026-05-19 15:15:00,2548.6,EOD_EXIT,510.9,0.38,-0.7
ENDURANCE,2026-05-21,2026-05-21 14:15:00,2589.5,2552.3,1.46,2589.5,2552.3,2645.3,38,98401.0,1413.6,2026-05-21 15:15:00,2614.9,EOD_EXIT,965.2,0.68,0.02
ENDURANCE,2026-05-22,2026-05-22 10:15:00,2655.0,2620.0,1.34,2655.0,2620.0,2707.5,37,98235.0,1295.0,2026-05-22 11:15:00,2707.5,TP_HIT,1942.5,1.5,0.64
ENDURANCE,2026-05-27,2026-05-27 10:15:00,2759.6,2717.6,1.55,2759.6,2717.6,2822.6,36,99345.6,1512.0,2026-05-27 15:15:00,2752.0,EOD_EXIT,-273.6,-0.18,0.19
ENDURANCE,2026-06-01,2026-06-01 10:15:00,2784.0,2722.8,2.25,2784.0,2722.8,2875.8,35,97440.0,2142.0,2026-06-01 15:15:00,2724.3,EOD_EXIT,-2089.5,-0.98,0.63
ENDURANCE,2026-06-19,2026-06-19 14:15:00,2623.3,2590.0,1.29,2623.3,2590.0,2673.25,38,99685.4,1265.4,2026-06-19 15:15:00,2629.5,EOD_EXIT,235.6,0.19,-0.12
ENGINERSIN,2026-05-07,2026-05-07 11:15:00,263.45,258.0,2.11,263.45,258.0,271.62,379,99847.55,2065.55,2026-05-07 15:15:00,261.2,EOD_EXIT,-852.75,-0.41,0.06
ENGINERSIN,2026-06-08,2026-06-08 10:15:00,237.65,232.16,2.36,237.65,232.16,245.89,420,99813.0,2305.8,2026-06-08 15:15:00,240.21,EOD_EXIT,1075.2,0.47,-1.59
ENGINERSIN,2026-06-12,2026-06-12 14:15:00,229.68,225.1,2.03,229.68,225.1,236.55,435,99910.8,1992.3,2026-06-12 15:15:00,235.4,EOD_EXIT,2488.2,1.25,0.51
ENGINERSIN,2026-06-18,2026-06-18 12:15:00,246.9,241.84,2.09,246.9,241.84,254.49,405,99994.5,2049.3,2026-06-18 15:15:00,253.31,EOD_EXIT,2596.05,1.27,1.05
ERIS,2026-05-29,2026-05-29 11:15:00,1367.8,1350.8,1.26,1367.8,1350.8,1393.3,73,99849.4,1241.0,2026-05-29 12:15:00,1393.3,TP_HIT,1861.5,1.5,0.0
ERIS,2026-06-17,2026-06-17 10:15:00,1398.7,1377.1,1.57,1398.7,1377.1,1431.1,71,99307.7,1533.6,2026-06-17 15:15:00,1410.8,EOD_EXIT,859.1,0.56,0.54
ERIS,2026-06-23,2026-06-23 10:15:00,1476.0,1433.4,2.97,1476.0,1433.4,1539.9,58,85608.0,2470.8,2026-06-23 15:15:00,1460.1,EOD_EXIT,-922.2,-0.37,0.58
ESCORTS,2026-05-07,2026-05-07 13:15:00,3344.0,3300.0,1.33,3344.0,3300.0,3410.0,29,96976.0,1276.0,2026-05-07 15:15:00,3344.8,EOD_EXIT,23.2,0.02,0.54
ETERNAL,2026-06-19,2026-06-19 14:15:00,258.7,254.55,1.63,258.7,254.55,264.92,386,99858.2,1601.9,2026-06-19 15:15:00,264.5,EOD_EXIT,2238.8,1.4,-0.6
ETERNAL,2026-06-23,2026-06-23 11:15:00,266.0,262.8,1.22,266.0,262.8,270.8,375,99750.0,1200.0,2026-06-23 12:15:00,262.8,SL_HIT,-1200.0,-1.0,-0.25
EXIDEIND,2026-05-26,2026-05-26 14:15:00,352.8,347.25,1.6,352.8,347.25,361.12,283,99842.4,1570.65,2026-05-26 15:15:00,365.15,EOD_EXIT,3495.05,2.23,0.29
EXIDEIND,2026-06-02,2026-06-02 12:15:00,393.65,386.2,1.93,393.65,386.2,404.82,254,99987.1,1892.3,2026-06-02 14:15:00,404.82,TP_HIT,2837.18,1.5,-0.5
EXIDEIND,2026-06-23,2026-06-23 10:15:00,386.1,380.1,1.58,386.1,380.1,395.1,259,99999.9,1554.0,2026-06-23 14:15:00,380.1,SL_HIT,-1554.0,-1.0,0.0
EXIDEIND,2026-06-24,2026-06-24 11:15:00,386.5,377.7,2.33,386.5,377.7,399.7,258,99717.0,2270.4,2026-06-24 13:15:00,399.7,TP_HIT,3405.6,1.5,0.01
NYKAA,2026-05-05,2026-05-05 12:15:00,265.6,263.25,0.89,265.6,263.25,269.13,376,99865.6,883.6,2026-05-05 14:15:00,269.13,TP_HIT,1327.28,1.5,0.0
NYKAA,2026-05-13,2026-05-13 10:15:00,263.1,258.4,1.82,263.1,258.4,270.15,380,99978.0,1786.0,2026-05-13 15:15:00,265.4,EOD_EXIT,874.0,0.49,-0.65
NYKAA,2026-05-18,2026-05-18 14:15:00,272.9,266.2,2.52,272.9,266.2,282.95,366,99881.4,2452.2,2026-05-18 15:15:00,273.0,EOD_EXIT,36.6,0.01,0.18
NYKAA,2026-05-29,2026-05-29 14:15:00,264.85,260.15,1.81,264.85,260.15,271.9,377,99848.45,1771.9,2026-05-29 15:15:00,262.55,EOD_EXIT,-867.1,-0.49,0.0
NYKAA,2026-06-01,2026-06-01 14:15:00,264.35,259.65,1.81,264.35,259.65,271.4,378,99924.3,1776.6,2026-06-01 15:15:00,266.1,EOD_EXIT,661.5,0.37,0.13
NYKAA,2026-06-08,2026-06-08 14:15:00,260.8,258.1,1.05,260.8,258.1,264.85,383,99886.4,1034.1,2026-06-08 15:15:00,261.1,EOD_EXIT,114.9,0.11,-1.26
NYKAA,2026-06-12,2026-06-12 13:15:00,265.65,262.95,1.03,265.65,262.95,269.7,376,99884.4,1015.2,2026-06-12 14:15:00,269.7,TP_HIT,1522.8,1.5,1.71
NYKAA,2026-06-23,2026-06-23 10:15:00,306.5,304.3,0.72,306.5,304.3,309.8,326,99919.0,717.2,2026-06-23 11:15:00,304.3,SL_HIT,-717.2,-1.0,0.0
NYKAA,2026-06-30,2026-06-30 12:15:00,306.6,301.5,1.69,306.6,301.5,314.25,326,99951.6,1662.6,2026-06-30 15:15:00,310.45,EOD_EXIT,1255.1,0.75,0.74
FEDERALBNK,2026-05-05,2026-05-05 12:15:00,290.35,286.6,1.31,290.35,286.6,295.98,344,99880.4,1290.0,2026-05-05 15:15:00,293.95,EOD_EXIT,1238.4,0.96,0.07
FEDERALBNK,2026-05-07,2026-05-07 13:15:00,294.5,290.0,1.55,294.5,290.0,301.25,339,99835.5,1525.5,2026-05-07 15:15:00,296.75,EOD_EXIT,762.75,0.5,0.51
FEDERALBNK,2026-05-19,2026-05-19 14:15:00,287.05,283.75,1.16,287.05,283.75,292.0,348,99893.4,1148.4,2026-05-19 15:15:00,287.0,EOD_EXIT,-17.4,-0.02,0.3
FEDERALBNK,2026-05-22,2026-05-22 14:15:00,286.1,283.2,1.02,286.1,283.2,290.45,349,99848.9,1012.1,2026-05-22 15:15:00,287.1,EOD_EXIT,349.0,0.34,0.14
FEDERALBNK,2026-05-26,2026-05-26 10:15:00,292.0,288.65,1.16,292.0,288.65,297.03,342,99864.0,1145.7,2026-05-26 15:15:00,290.2,EOD_EXIT,-615.6,-0.54,0.95
FEDERALBNK,2026-05-29,2026-05-29 14:15:00,293.45,285.85,2.66,293.45,285.85,304.85,328,96251.6,2492.8,2026-05-29 15:15:00,288.0,EOD_EXIT,-1787.6,-0.72,1.07
FEDERALBNK,2026-06-03,2026-06-03 14:15:00,296.4,291.65,1.63,296.4,291.65,303.52,337,99886.8,1600.75,2026-06-03 15:15:00,301.55,EOD_EXIT,1735.55,1.08,0.31
FEDERALBNK,2026-06-05,2026-06-05 14:15:00,301.35,297.75,1.21,301.35,297.75,306.75,331,99746.85,1191.6,2026-06-05 15:15:00,303.95,EOD_EXIT,860.6,0.72,0.13
FEDERALBNK,2026-06-16,2026-06-16 11:15:00,318.9,316.5,0.76,318.9,316.5,322.5,313,99815.7,751.2,2026-06-16 15:15:00,320.6,EOD_EXIT,532.1,0.71,0.14
FEDERALBNK,2026-06-17,2026-06-17 10:15:00,321.05,319.3,0.55,321.05,319.3,323.68,311,99846.55,544.25,2026-06-17 15:15:00,322.85,EOD_EXIT,559.8,1.03,0.02
FEDERALBNK,2026-06-24,2026-06-24 13:15:00,321.7,318.2,1.1,321.7,318.2,326.95,310,99727.0,1085.0,2026-06-24 15:15:00,325.15,EOD_EXIT,1069.5,0.99,-0.13
FEDERALBNK,2026-06-29,2026-06-29 14:15:00,325.7,322.95,0.85,325.7,322.95,329.82,307,99989.9,844.25,2026-06-29 15:15:00,324.5,EOD_EXIT,-368.4,-0.44,-0.32
FEDERALBNK,2026-07-01,2026-07-01 14:15:00,329.0,325.65,1.03,329.0,325.65,334.03,303,99687.0,1015.05,2026-07-01 15:15:00,331.0,EOD_EXIT,606.0,0.6,-0.32
FACT,2026-05-26,2026-05-26 10:15:00,899.7,882.0,2.01,899.7,882.0,926.25,111,99866.7,1964.7,2026-05-26 15:15:00,903.7,EOD_EXIT,444.0,0.23,-0.12
FACT,2026-05-27,2026-05-27 10:15:00,914.0,904.5,1.05,914.0,904.5,928.25,109,99626.0,1035.5,2026-05-27 11:15:00,928.25,TP_HIT,1553.25,1.5,0.8
FACT,2026-06-16,2026-06-16 10:15:00,917.85,906.35,1.27,917.85,906.35,935.1,108,99127.8,1242.0,2026-06-16 11:15:00,935.1,TP_HIT,1863.0,1.5,0.08
FINCABLES,2026-05-05,2026-05-05 10:15:00,1028.0,1008.4,1.94,1028.0,1008.4,1057.4,97,99716.0,1901.2,2026-05-05 11:15:00,1057.4,TP_HIT,2851.8,1.5,0.56
FINCABLES,2026-05-19,2026-05-19 14:15:00,1051.45,1029.95,2.09,1051.45,1029.95,1083.7,95,99887.75,2042.5,2026-05-19 15:15:00,1054.2,EOD_EXIT,261.25,0.13,0.68
FINCABLES,2026-06-05,2026-06-05 10:15:00,1034.0,1013.5,2.02,1034.0,1013.5,1064.75,96,99264.0,1968.0,2026-06-05 12:15:00,1064.75,TP_HIT,2952.0,1.5,0.19
FINCABLES,2026-06-17,2026-06-17 10:15:00,1072.1,1056.1,1.52,1072.1,1056.1,1096.1,93,99705.3,1488.0,2026-06-17 13:15:00,1096.1,TP_HIT,2232.0,1.5,0.42
FIVESTAR,2026-06-30,2026-06-30 10:15:00,490.0,485.2,0.99,490.0,485.2,497.2,204,99960.0,979.2,2026-06-30 11:15:00,497.2,TP_HIT,1468.8,1.5,0.01
FORCEMOT,2026-05-07,2026-05-07 12:15:00,20450.0,19978.0,2.36,20450.0,19978.0,21158.0,4,81800.0,1888.0,2026-05-07 15:15:00,20650.0,EOD_EXIT,800.0,0.42,0.88
FORTIS,2026-05-06,2026-05-06 14:15:00,960.0,941.0,2.02,960.0,941.0,988.5,104,99840.0,1976.0,2026-05-06 15:15:00,956.85,EOD_EXIT,-327.6,-0.17,1.1
FORTIS,2026-05-11,2026-05-11 14:15:00,967.7,947.55,2.13,967.7,947.55,997.93,103,99673.1,2075.45,2026-05-11 15:15:00,970.9,EOD_EXIT,329.6,0.16,-0.5
FORTIS,2026-05-14,2026-05-14 12:15:00,972.0,956.3,1.64,972.0,956.3,995.55,102,99144.0,1601.4,2026-05-14 15:15:00,970.75,EOD_EXIT,-127.5,-0.08,0.26
FORTIS,2026-06-05,2026-06-05 10:15:00,956.85,941.55,1.62,956.85,941.55,979.8,104,99512.4,1591.2,2026-06-05 15:15:00,969.05,EOD_EXIT,1268.8,0.8,0.62
FORTIS,2026-06-10,2026-06-10 12:15:00,996.75,985.75,1.12,996.75,985.75,1013.25,100,99675.0,1100.0,2026-06-10 15:15:00,988.95,EOD_EXIT,-780.0,-0.71,0.33
FORTIS,2026-06-22,2026-06-22 14:15:00,966.85,960.05,0.71,966.85,960.05,977.05,103,99585.55,700.4,2026-06-22 15:15:00,975.6,EOD_EXIT,901.25,1.29,0.01
FORTIS,2026-06-24,2026-06-24 14:15:00,975.8,963.5,1.28,975.8,963.5,994.25,102,99531.6,1254.6,2026-06-24 15:15:00,975.1,EOD_EXIT,-71.4,-0.06,-0.11
FORTIS,2026-06-25,2026-06-25 10:15:00,977.3,968.4,0.92,977.3,968.4,990.65,102,99684.6,907.8,2026-06-25 12:15:00,968.4,SL_HIT,-907.8,-1.0,-0.24
FORTIS,2026-06-30,2026-06-30 14:15:00,961.35,949.55,1.24,961.35,949.55,979.05,104,99980.4,1227.2,2026-06-30 15:15:00,956.25,EOD_EXIT,-530.4,-0.43,0.65
GAIL,2026-05-15,2026-05-15 13:15:00,163.16,161.35,1.12,163.16,161.35,165.88,612,99853.92,1107.72,2026-05-15 15:15:00,162.15,EOD_EXIT,-618.12,-0.56,0.04
GAIL,2026-06-01,2026-06-01 13:15:00,165.34,163.24,1.29,165.34,163.24,168.49,604,99865.36,1268.4,2026-06-01 15:15:00,163.83,EOD_EXIT,-912.04,-0.72,0.0
GAIL,2026-06-08,2026-06-08 14:15:00,168.0,165.1,1.76,168.0,165.1,172.35,595,99960.0,1725.5,2026-06-08 15:15:00,168.55,EOD_EXIT,327.25,0.19,-0.82
GAIL,2026-06-12,2026-06-12 14:15:00,168.05,166.67,0.83,168.05,166.67,170.12,595,99989.75,821.1,2026-06-12 15:15:00,169.85,EOD_EXIT,1071.0,1.3,0.55
GAIL,2026-06-18,2026-06-18 14:15:00,175.78,174.31,0.84,175.78,174.31,177.99,568,99843.04,834.96,2026-06-18 15:15:00,176.43,EOD_EXIT,369.2,0.44,0.43
GAIL,2026-06-22,2026-06-22 10:15:00,175.81,174.15,0.95,175.81,174.15,178.3,568,99860.08,942.88,2026-06-22 11:15:00,178.3,TP_HIT,1414.32,1.5,0.14
GAIL,2026-07-01,2026-07-01 11:15:00,173.45,172.4,0.61,173.45,172.4,175.02,576,99907.2,604.8,2026-07-01 15:15:00,174.5,EOD_EXIT,604.8,1.0,-0.38
GAIL,2026-07-03,2026-07-03 10:15:00,175.48,174.05,0.82,175.48,174.05,177.62,569,99848.12,813.67,2026-07-03 11:15:00,174.05,SL_HIT,-813.67,-1.0,0.02
GVT&D,2026-06-19,2026-06-19 14:15:00,5347.0,5229.5,2.25,5347.0,5229.5,5523.25,18,96246.0,2115.0,2026-06-19 15:15:00,5498.5,EOD_EXIT,2727.0,1.29,-0.39
GMRAIRPORT,2026-05-06,2026-05-06 14:15:00,97.97,97.02,0.98,97.97,97.02,99.4,1020,99929.4,969.0,2026-05-06 15:15:00,98.97,EOD_EXIT,1020.0,1.05,0.86
GMRAIRPORT,2026-05-13,2026-05-13 12:15:00,96.18,94.25,2.05,96.18,94.25,99.08,1039,99931.02,2005.27,2026-05-13 15:15:00,96.96,EOD_EXIT,810.42,0.4,0.81
GMRAIRPORT,2026-06-04,2026-06-04 11:15:00,100.05,97.26,2.87,100.05,97.26,104.23,896,89644.8,2499.84,2026-06-04 15:15:00,101.92,EOD_EXIT,1675.52,0.67,-0.78
GMRAIRPORT,2026-07-01,2026-07-01 11:15:00,113.36,112.3,0.94,113.36,112.3,114.95,882,99983.52,934.92,2026-07-01 15:15:00,113.55,EOD_EXIT,167.58,0.18,0.58
GABRIEL,2026-05-21,2026-05-21 11:15:00,1104.3,1092.1,1.12,1104.3,1092.1,1122.6,90,99387.0,1098.0,2026-05-21 15:15:00,1107.4,EOD_EXIT,279.0,0.25,1.0
GABRIEL,2026-05-29,2026-05-29 10:15:00,1131.9,1100.1,2.89,1131.9,1100.1,1179.6,78,88288.2,2480.4,2026-05-29 12:15:00,1100.1,SL_HIT,-2480.4,-1.0,-0.01
GABRIEL,2026-06-18,2026-06-18 13:15:00,1141.0,1125.3,1.4,1141.0,1125.3,1164.55,87,99267.0,1365.9,2026-06-18 15:15:00,1140.5,EOD_EXIT,-43.5,-0.03,0.52
GALLANTT,2026-06-15,2026-06-15 14:15:00,670.9,658.4,1.9,670.9,658.4,689.65,149,99964.1,1862.5,2026-06-15 15:15:00,674.2,EOD_EXIT,491.7,0.26,0.86
GALLANTT,2026-06-16,2026-06-16 14:15:00,677.0,668.3,1.3,677.0,668.3,690.05,147,99519.0,1278.9,2026-06-16 15:15:00,681.0,EOD_EXIT,588.0,0.46,0.29
GRSE,2026-06-17,2026-06-17 12:15:00,2736.0,2670.1,2.47,2736.0,2670.1,2834.85,36,98496.0,2372.4,2026-06-17 15:15:00,2815.8,EOD_EXIT,2872.8,1.21,0.26
GICRE,2026-05-15,2026-05-15 13:15:00,384.8,381.1,0.97,384.8,381.1,390.35,259,99663.2,958.3,2026-05-15 15:15:00,386.35,EOD_EXIT,401.45,0.42,0.0
GICRE,2026-06-05,2026-06-05 12:15:00,391.9,387.0,1.27,391.9,387.0,399.25,255,99934.5,1249.5,2026-06-05 15:15:00,393.0,EOD_EXIT,280.5,0.22,0.0
GICRE,2026-06-09,2026-06-09 14:15:00,387.7,384.05,0.95,387.7,384.05,393.17,257,99638.9,938.05,2026-06-09 15:15:00,387.65,EOD_EXIT,-12.85,-0.01,0.48
GICRE,2026-06-15,2026-06-15 14:15:00,388.4,381.85,1.72,388.4,381.85,398.22,257,99818.8,1683.35,2026-06-15 15:15:00,387.0,EOD_EXIT,-359.8,-0.21,0.99
GILLETTE,2026-05-08,2026-05-08 11:15:00,8017.5,7942.5,0.94,8017.5,7942.5,8130.0,12,96210.0,900.0,2026-05-08 14:15:00,8130.0,TP_HIT,1350.0,1.5,0.84
GILLETTE,2026-05-27,2026-05-27 12:15:00,8116.0,7914.5,2.55,8116.0,7914.5,8418.25,12,97392.0,2418.0,2026-05-27 13:15:00,8418.25,TP_HIT,3627.0,1.5,0.99
GLAND,2026-05-06,2026-05-06 11:15:00,1800.0,1781.8,1.02,1800.0,1781.8,1827.3,55,99000.0,1001.0,2026-05-06 15:15:00,1811.5,EOD_EXIT,632.5,0.63,1.4
GLAND,2026-05-11,2026-05-11 12:15:00,1913.9,1878.7,1.87,1913.9,1878.7,1966.7,52,99522.8,1830.4,2026-05-11 15:15:00,1920.6,EOD_EXIT,348.4,0.19,0.3
GLAND,2026-05-14,2026-05-14 12:15:00,1872.8,1839.4,1.82,1872.8,1839.4,1922.9,53,99258.4,1770.2,2026-05-14 15:15:00,1894.3,EOD_EXIT,1139.5,0.64,0.0
GLAND,2026-05-21,2026-05-21 14:15:00,2279.8,2230.0,2.23,2279.8,2230.0,2354.5,43,98031.4,2141.4,2026-05-21 15:15:00,2301.0,EOD_EXIT,911.6,0.43,0.37
GLAND,2026-06-05,2026-06-05 12:15:00,2269.0,2214.6,2.46,2269.0,2214.6,2350.6,44,99836.0,2393.6,2026-06-05 15:15:00,2271.9,EOD_EXIT,127.6,0.05,0.6
GLAXO,2026-05-08,2026-05-08 10:15:00,2422.3,2380.4,1.76,2422.3,2380.4,2485.15,41,99314.3,1717.9,2026-05-08 15:15:00,2409.6,EOD_EXIT,-520.7,-0.3,0.0
